attomid,address_line1,avm_value,assdttlvalue,mktttlvalue,lat,lon
306044597,N OLD TRL,0,18040,0,40.812130,-76.888780
306044600,44 NINA DR,0,175150,0,40.812130,-76.888780
306044601,160 NINA DR,0,158640,0,40.812130,-76.888780
306044602,44 NINA DR,0,295430,0,40.812130,-76.888780
306044612,MONROE MARKETPLACE,0,85590,0,40.812130,-76.888780
306044614,MONROE MARKETPLACE,0,36530,0,40.812130,-76.888780
306044615,MONROE MARKETPLACE,0,38340,0,40.812130,-76.888780
306044622,82 NINA DR,0,37100,0,40.812130,-76.888780
306044627,RUNYAN RD,0,860,0,40.812130,-76.888780
306044630,LONG AVE,0,1830,0,40.812130,-76.888780
306044635,N SUSQUEHANNA TRL,0,1980,0,40.812130,-76.888780
306044664,MONROE ST,0,1000,0,40.812130,-76.888780
306044671,BROWN ST,0,4880,0,40.812130,-76.888780
306044689,ROLLING GREEN DR,0,4160,0,40.812130,-76.888780
306044730,BOGAR DR,0,700,0,40.812130,-76.888780
306044849,N OLD TRL,0,430,0,40.812130,-76.888780
306044851,ROLLING GREEN DR,0,100,0,40.812130,-76.888780
306044855,PARK RD,0,750,0,40.812130,-76.888780
306044859,EDBERT ST,0,3020,3020,40.812130,-76.888780
306044863,HERMAN RD,0,3680,0,40.812130,-76.888780
306044871,853 PERKINSON RD,0,7220,0,40.812130,-76.888780
306044902,487 TWP RD,0,970,0,40.812130,-76.888780
306044905,493 T,0,670,0,40.812130,-76.888780
306044907,PERKINSON RD,0,440,0,40.812130,-76.888780
306044910,3673 SALEM RD,0,6700,0,40.812130,-76.888780
306044914,RIDGE VIEW RD,0,620,0,40.812130,-76.888780
306044987,OFF RIDGE VIEW RD,0,1500,0,40.812130,-76.888780
306044988,70 FARM VIEW DR,178200,26120,0,40.812130,-76.888780
306044989,OFF RIDGE VIEW RD,0,1500,0,40.812130,-76.888780
306044990,SALEM RD,0,1340,0,40.812130,-76.888780
306045078,FAIR OAK RD,0,3750,0,40.812130,-76.888780
306045079,OLD COLONY RD,0,17310,0,40.812130,-76.888780
306045080,OLD COLONY RD,0,790,0,40.812130,-76.888780
306045081,SALEM RD,0,13610,0,40.812130,-76.888780
306045100,443 TWP,0,350,0,40.812130,-76.888780
306045144,FOXBORO RD,0,9820,0,40.812130,-76.888780
306045145,FOXBORO RD,0,21240,0,40.812130,-76.888780
306045152,SALEM RD,0,580,580,40.812130,-76.888780
306045170,GAUGLER LN,0,2800,0,40.812130,-76.888780
306045171,T503 GAUGLER LN,192000,2240,0,40.812130,-76.888780
306045181,FOXBORO RD,0,2300,0,40.812130,-76.888780
306045205,ROUTE 522,0,175140,0,40.812130,-76.888780
306045238,SALEM RD,0,30670,0,40.812130,-76.888780
306045245,1194 & 1220 522,0,45410,0,40.812130,-76.888780
306045247,1573 & 1575 522,0,57420,0,40.812130,-76.888780
306045260,684 MIDDLE CREEK RD,0,38030,38030,40.812130,-76.888780
306045267,PINE BROOK RD,0,3870,0,40.812130,-76.888780
306045279,522 TWP,0,4040,0,40.812130,-76.888780
306045330,CLIFFORD RD,0,1260,1260,40.812130,-76.888780
306045336,ROUTE 522,0,12140,0,40.812130,-76.888780
306045337,GAUGLER LN,0,5300,5300,40.812130,-76.888780
306045340,ROUTE 522,0,1620,0,40.812130,-76.888780
306045349,49 H,0,147740,0,40.812130,-76.888780
306045352,H,0,7530,0,40.812130,-76.888780
306045356,1976 ROUTE # 522,0,29580,0,40.812130,-76.888780
306045357,STATE SCHOOL RD,0,4010,0,40.812130,-76.888780
306045364,2312 & 2316 ROUTE 522,0,138440,0,40.812130,-76.888780
306045367,STATE SCHOOL RD,0,300,0,40.812130,-76.888780
306045371,UNIVERSAL RD,0,13550,0,40.812130,-76.888780
306045377,PEACHWOOD DR,0,20370,0,40.812130,-76.888780
306045378,87 PEACHWOOD DR,223300,37720,0,40.812130,-76.888780
306045379,137 PEACHWOOD DR,248400,37260,0,40.812130,-76.888780
306045380,153 PEACHWOOD DR,223000,36700,0,40.812130,-76.888780
306045381,169 PEACHWOOD DR,215000,39940,0,40.812130,-76.888780
306045382,185 PEACHWOOD DR,191800,32390,0,40.812130,-76.888780
306045383,191 PEACHWOOD DR,250100,43430,43430,40.812130,-76.888780
306045384,190 PEACHWOOD DR,228200,38460,0,40.812130,-76.888780
306045385,188 PEACHWOOD DR,239500,37770,0,40.812130,-76.888780
306045386,136 PEACHWOOD DR,222300,37230,0,40.812130,-76.888780
306045503,CLIFFORD RD,0,10700,0,40.812130,-76.888780
306045505,LORIAN DR,0,17870,0,40.812130,-76.888780
306045506,GAUGLER LN,0,54190,0,40.812130,-76.888780
306045515,MIDDLE CREEK RD,0,8320,0,40.812130,-76.888780
306045516,OFF MIDDLE CREEK RD,0,12230,0,40.812130,-76.888780
306045517,MIDDLE CREEK RD,0,14850,0,40.812130,-76.888780
306045521,PINEBROOK RD,0,8260,0,40.812130,-76.888780
306045527,CLIFFORD RD,0,10480,0,40.812130,-76.888780
306045540,OFF CLIFFORD RD,0,770,0,40.812130,-76.888780
306045543,MIDDLE CREEK RD,0,7770,0,40.812130,-76.888780
306045562,MIDDLE CREEK RD,0,8440,0,40.812130,-76.888780
306045563,OFF MIDDLE CREEK RD,0,5710,0,40.812130,-76.888780
306045570,RTE 35,0,4190,0,40.812130,-76.888780
306045596,GREENRIDGE RD,0,11840,0,40.812130,-76.888780
306045597,GREENRIDGE RD,0,56650,0,40.812130,-76.888780
306045599,T403 KUSTER RD,0,9850,0,40.812130,-76.888780
306045607,BREEZEWOOD FRST,0,250,0,40.812130,-76.888780
306045632,SAND HILL RD,0,3140,3140,40.812130,-76.888780
306045633,ROUTE 35,0,2740,2740,40.812130,-76.888780
306045637,MIDDLE CREEK DM,0,4260,0,40.812130,-76.888780
306045640,87 HIDDEN ACRE LN,0,910,0,40.812130,-76.888780
306045650,389 TWP,0,210,0,40.812130,-76.888780
306045656,500 TWP,0,1680,0,40.812130,-76.888780
306045657,FRONT ST,0,81200,0,40.812130,-76.888780
306045689,HIDDEN VALLEY RD,0,5450,0,40.812130,-76.888780
306045693,MIDDLE CREEK RD,0,2490,0,40.812130,-76.888780
306045696,HIDDEN VALLEY RD,0,1070,0,40.812130,-76.888780
306045712,ROUTE 204,0,340,0,40.812130,-76.888780
306045717,ROUTE 204,0,640,640,40.812130,-76.888780
306045737,OFF FAIR OAK RD,0,320,0,40.812130,-76.888780
306045741,FAIR OAK RD,0,1050,0,40.812130,-76.888780
306045756,HOLLOW RD,0,340,0,40.812130,-76.888780
306045759,HOLLOW RD,0,12740,0,40.812130,-76.888780
306045801,2589 & 2611 ROUTE 204,0,19310,0,40.812130,-76.888780
306045808,ROUTE 204,0,3650,0,40.812130,-76.888780
306045813,ROUTE 204,0,4860,0,40.812130,-76.888780
306045828,ROUTE 204,0,3720,0,40.812130,-76.888780
306045833,389 405 & 407 204,0,16580,0,40.812130,-76.888780
306045836,357 ROUTE 204 # AB1,0,48380,0,40.812130,-76.888780
306045841,ROUTE 522,0,15040,0,40.812130,-76.888780
306045848,70 COLLINS BROOK LN,219000,111340,0,40.812130,-76.888780
306045849,OLD COLONY RD,0,24160,0,40.812130,-76.888780
306045850,OLD COLONY RD,0,44410,0,40.812130,-76.888780
306045852,OLD COLONY RD,0,2060,0,40.812130,-76.888780
306045853,849 921 & 922 FOREST RD,0,120280,0,40.812130,-76.888780
306045854,ST SCHOOL,0,52290,0,40.812130,-76.888780
306045855,STATE SCHOOL RD,0,57440,0,40.812130,-76.888780
306045856,STATE SCHOOL RD,0,57440,0,40.812130,-76.888780
306045857,STATE SCHOOL RD,0,59260,0,40.812130,-76.888780
306045858,STATE SCHOOL RD,0,55350,0,40.812130,-76.888780
306045859,STATE SCHOOL RD,0,4190,0,40.812130,-76.888780
306045860,STATE SCHOOL RD,0,62430,0,40.812130,-76.888780
306045861,STATE SCHOOL RD,0,62430,0,40.812130,-76.888780
306045862,STATE SCHOOL RD,0,229170,0,40.812130,-76.888780
306045863,STATE SCHOOL RD,0,37010,0,40.812130,-76.888780
306045864,ST SCHOOL,0,10070,0,40.812130,-76.888780
306045865,ST SCHOOL,0,690,0,40.812130,-76.888780
306045866,ST SCHOOL,0,90,0,40.812130,-76.888780
306045867,ST SCHOOL,0,1100,0,40.812130,-76.888780
306045868,ST SCHOOL,0,360,0,40.812130,-76.888780
306045869,OLD COLONY RD,0,2490,0,40.812130,-76.888780
306045885,693 & 695 ROUTE 204,0,21090,0,40.812130,-76.888780
306045985,N OF DEERFIELD CT,0,450,0,40.812130,-76.888780
306046026,OLD COLONY RD,0,3850,0,40.812130,-76.888780
306046028,400 COLLINS BROOK LN,206000,179720,0,40.812130,-76.888780
306046033,QUARRY RD,0,18050,0,40.812130,-76.888780
306046058,UNIVERSITY AVE,0,5730,0,40.812130,-76.888780
306046103,FAIRVIEW AVE,0,960,0,40.812130,-76.888780
306046135,CRESCENT AVE,0,2670,0,40.812130,-76.888780
306046159,STATE SCHOOL,0,25500,0,40.812130,-76.888780
306046162,ROUTE 522,0,11491160,0,40.812130,-76.888780
306046163,STATE SCHOOL RD,0,988880,0,40.812130,-76.888780
306046164,STATE SCHOOL RD,0,563900,0,40.812130,-76.888780
306046165,STATE SCHOOL RD,0,7070,0,40.812130,-76.888780
306046166,STATE SCHOOL RD,0,171400,0,40.812130,-76.888780
306046167,STATE SCHOOL RD,0,1157630,0,40.812130,-76.888780
306046169,ROUTE 522,0,11480,0,40.812130,-76.888780
306046207,HARRIS ESTS,0,1070,0,40.812130,-76.888780
306046261,95 DISCIPLE DR,0,27290,0,40.812130,-76.888780
306046319,BRIDGE ST,0,2220,0,40.812130,-76.888780
306046329,BRIDGE ST,0,220,0,40.812130,-76.888780
306046343,971 973 & 975 522,0,80930,0,40.812130,-76.888780
306046358,SUNSET DR,0,2520,0,40.812130,-76.888780
306046368,SHERI LN,0,1000,0,40.812130,-76.888780
306046378,FAIRVIEW DR,0,4230,0,40.812130,-76.888780
306046425,EIGHTEENTH ST,0,8750,0,40.812130,-76.888780
306046427,W SASSAFRAS ST,0,12590,0,40.812130,-76.888780
306046429,GRAYSON VIEW CT,0,3680,3680,40.812130,-76.888780
306046430,ROUTE 522,0,20320,0,40.812130,-76.888780
306046474,ROUTE 35,0,7270,0,40.812130,-76.888780
306046488,ISLE OF QUE,0,5510,0,40.812130,-76.888780
306046491,OFF AIRTOWER RD,0,19000,0,40.812130,-76.888780
306046492,ISLE OF QUE,0,2120,0,40.812130,-76.888780
306046502,FRONT ST,0,2350,0,40.812130,-76.888780
306046520,WEDGEWOOD GDNS,0,115320,0,40.812130,-76.888780
306046595,ROUTE 35,0,2630,0,40.812130,-76.888780
306046596,ROUTE 35,0,1000,0,40.812130,-76.888780
306046621,WEDGEWOOD DR,0,4820,0,40.812130,-76.888780
306046622,WEDGEWOOD DR,0,4770,0,40.812130,-76.888780
306046623,MIDDLE CRK,0,480,0,40.812130,-76.888780
306046630,T393 SANDHILL RD,0,26020,0,40.812130,-76.888780
306046640,WEDGEWOOD DR,0,12730,0,40.812130,-76.888780
306047670,TENTH ST,0,1780,0,40.812130,-76.888780
306047680,NINTH ST,0,810,0,40.812130,-76.888780
306047692,NINTH ST,0,720,0,40.812130,-76.888780
306047697,EIGHTH ST,0,50,0,40.812130,-76.888780
306047698,US RTE 522,0,820,0,40.812130,-76.888780
306047708,EIGHTH ST,0,3000,0,40.812130,-76.888780
306047722,BRIDGE ST,0,2970,0,40.812130,-76.888780
306047749,N HIGH ST,0,3800,0,40.812130,-76.888780
306047751,N HIGH ST,0,1820,0,40.812130,-76.888780
306047752,N HIGH ST,0,6900,0,40.812130,-76.888780
306047763,ROUTE 522,0,3070,0,40.812130,-76.888780
306047766,MELODY LN,0,4230,0,40.812130,-76.888780
306047779,LINDA LN,0,2750,0,40.812130,-76.888780
306047784,BROAD ST,0,3716070,0,40.812130,-76.888780
306047822,BROAD ST,0,7880,0,40.812130,-76.888780
306047856,NINTH ST,44390,3490,0,40.812130,-76.888780
306047901,N EIGHTH ST,0,2210,0,40.812130,-76.888780
306047910,N EIGHTH ST,0,3380,0,40.812130,-76.888780
306047941,EIGHTH ST,0,800,0,40.812130,-76.888780
306047978,N EIGHTH ST,0,1440,1440,40.812130,-76.888780
306047979,N EIGHTH ST,0,1440,0,40.812130,-76.888780
306048091,N MARKET ST,0,2370,0,40.812130,-76.888780
306048110,7 & 9 WEST VINE ST 625 NORTH H ST,0,32610,0,40.812130,-76.888780
306048115,719 N HIGH ST 3 PEAR ST,169000,27130,0,40.812130,-76.888780
306048161,ALLEY OFF MARKET ST,0,279190,0,40.812130,-76.888780
306048162,ALLEY OFF MARKET ST,0,6250,0,40.812130,-76.888780
306048163,ALLEY OFF MARKET ST,0,1000,0,40.812130,-76.888780
306048171,ISLE OF QUE,0,3840,0,40.812130,-76.888780
306048297,216 & 218 ORANGE ST 201 WEST SNY ST,0,16080,0,40.812130,-76.888780
306048324,SPRUCE ST,0,65980,0,40.812130,-76.888780
306048360,ORANGE ST,0,2020,0,40.812130,-76.888780
306048434,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048435,W SPRUCE ST,0,260,0,40.812130,-76.888780
306048436,W SPRUCE ST,0,260,0,40.812130,-76.888780
306048437,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048438,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048439,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048440,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048445,N HIGH ST,0,21320,0,40.812130,-76.888780
306048447,197 W SPRUCE ST,0,35750,0,40.812130,-76.888780
306048450,SPRUCE ST,0,7480,0,40.812130,-76.888780
306048451,W SPRUCE ST,0,180,0,40.812130,-76.888780
306048455,W SNYDER ST,0,580,0,40.812130,-76.888780
306048469,SPRUCE ST,0,3740,0,40.812130,-76.888780
306048474,SNYDER ST,0,2750,0,40.812130,-76.888780
306048476,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048482,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048483,W SPRUCE ST,0,290,0,40.812130,-76.888780
306048489,UNIVERSITY AVE,0,258740,0,40.812130,-76.888780
306048494,MARKET ST,0,18140,0,40.812130,-76.888780
306048495,ISLE OF QUE,0,5820,0,40.812130,-76.888780
306048516,N MARKET ST,0,5780,0,40.812130,-76.888780
306048534,N MARKET ST,0,127340,0,40.812130,-76.888780
306048535,N MARKET ST,0,11250,0,40.812130,-76.888780
306048542,WATER ST,0,480,0,40.812130,-76.888780
306048546,N WATER ST,0,650,650,40.812130,-76.888780
306048565,WATER ST,0,1040,0,40.812130,-76.888780
306048567,PUMP HOUSE ALY,0,1890,0,40.812130,-76.888780
306048568,E SNYDER ST,0,9800,0,40.812130,-76.888780
306048574,ISLE OF QUE,0,0,0,40.812130,-76.888780
306048575,ISLE OF QUE,0,570,0,40.812130,-76.888780
306048576,SELINSGROVE BYP,0,700,0,40.812130,-76.888780
306048577,ISLE OF QUE,0,200,0,40.812130,-76.888780
306048578,ISLE OF QUE,0,710,0,40.812130,-76.888780
306048579,ISLE OF QUE,0,2000,0,40.812130,-76.888780
306048585,ISLE OF QUE,0,4830,0,40.812130,-76.888780
306048586,PENNS LNDG,0,628650,0,40.812130,-76.888780
306048610,7 7 1/2 9 9 1/2 ORANGE ST,0,41130,0,40.812130,-76.888780
306048623,400 W PINE ST 2,156000,26480,0,40.812130,-76.888780
306048625,404 1/2 408 W PINE ST,0,21610,0,40.812130,-76.888780
306048637,PINE ST,0,14680,0,40.812130,-76.888780
306048638,115 ZEIGLER LN,0,873730,0,40.812130,-76.888780
306048639,72 ZEIGLER LN,143000,200120,0,40.812130,-76.888780
306048640,20 ZEIGLER LN,147000,249530,0,40.812130,-76.888780
306048679,W PINE ST,0,3120,0,40.812130,-76.888780
306048723,W PINE ST,0,3030,0,40.812130,-76.888780
306048751,34 & 36 MARKET ST,0,55810,0,40.812130,-76.888780
306048753,106 S MARKET ST ABC,0,16710,0,40.812130,-76.888780
306048762,S MARKET ST,0,57630,57630,40.812130,-76.888780
306048771,201 & 203 SOUTH MARKET ST 14 EAS ST,0,15070,0,40.812130,-76.888780
306048788,1-5 S MARKET ST 1-11 EAST PINE ST,0,38800,0,40.812130,-76.888780
306048789,W PINE ST,0,1200,0,40.812130,-76.888780
306048790,N MARKET ST,0,12160,0,40.812130,-76.888780
306048807,118 & 120 NORTH MARKET ST 3 5,0,16100,0,40.812130,-76.888780
306048832,E WALNUT ST,0,2140,0,40.812130,-76.888780
306048842,SASSAFRAS ST,0,4570,0,40.812130,-76.888780
306048843,SASSAFRAS ST,0,280,0,40.812130,-76.888780
306048875,W CHESTNUT ST,0,1700,0,40.812130,-76.888780
306048876,S LIBERTY ALY,0,4950,0,40.812130,-76.888780
306048877,16 & 18 PINE ST 14-14R-14 1/2 E ST,0,21450,0,40.812130,-76.888780
306048884,CHESTNUT ST,0,8100,0,40.812130,-76.888780
306048897,N WATER ST,0,1000,0,40.812130,-76.888780
306048922,S WATER ST,0,1340,0,40.812130,-76.888780
306048923,N WATER ST,0,600,0,40.812130,-76.888780
306048924,REAR-WATER,0,4070,0,40.812130,-76.888780
306048925,REAR OF PINE ST,0,530,0,40.812130,-76.888780
306048926,PINE ST,0,1680,0,40.812130,-76.888780
306048927,E PINE ST,0,920,0,40.812130,-76.888780
306048928,PINE ST,0,610,0,40.812130,-76.888780
306048929,REAR OF PINE ST,0,410,0,40.812130,-76.888780
306048930,E PINE ST,0,1930,0,40.812130,-76.888780
306048933,OFF PINE ST,0,1490,0,40.812130,-76.888780
306048949,319 WALNUT ST 102 S RIVER ALY,0,12330,0,40.812130,-76.888780
306048951,FRONT ST,0,900,0,40.812130,-76.888780
306048969,207 & 209 EAST PINE ST,0,10400,0,40.812130,-76.888780
306048995,216 & 218 EAST PINE ST 215 EAST ALY,0,12570,0,40.812130,-76.888780
306048999,REAR OF PINE ST,0,200,0,40.812130,-76.888780
306049000,REAR OF PINE ST,0,1120,0,40.812130,-76.888780
306049002,220 BLACKBERRY ALY,198000,35660,0,40.812130,-76.888780
306049020,SECOND ST,0,2740,0,40.812130,-76.888780
306049021,SECOND ST,0,2400,0,40.812130,-76.888780
306049022,R CHESTNUT ST,0,1200,0,40.812130,-76.888780
306049023,R CHESTNUT ST,0,950,0,40.812130,-76.888780
306049034,SCHOLLS ALY,0,1340,0,40.812130,-76.888780
306049048,115 &,111700,13710,0,40.812130,-76.888780
306049050,SASSAFRAS ST,0,15640,0,40.812130,-76.888780
306049051,W SASSAFRAS ST,0,3300,0,40.812130,-76.888780
306049054,INDUSTRIAL PARK RD,0,13500,0,40.812130,-76.888780
306049055,INDUSTRAIL PARK RD,0,13560,0,40.812130,-76.888780
306049061,W SASSAFRAS ST,0,47450,0,40.812130,-76.888780
306049064,30 31 32 33 34 35 HADE CT,0,929260,0,40.812130,-76.888780
306049066,SASSAFRAS ST,0,38460,0,40.812130,-76.888780
306049067,SCHOOL HOUSE LN,0,15780,0,40.812130,-76.888780
306049069,SASSAFRAS ST,0,3920,0,40.812130,-76.888780
306049070,INDUSTRIAL PARK RD,0,26900,0,40.812130,-76.888780
306049077,FRONT ST,0,180,0,40.812130,-76.888780
306049084,FRONT ST,0,160,0,40.812130,-76.888780
306049103,S THIRD ST,0,1800,0,40.812130,-76.888780
306049105,E BOUGH ST,0,1560,0,40.812130,-76.888780
306049106,BOUGH ST,0,3060,0,40.812130,-76.888780
306049107,R BOUGH ST,0,2520,0,40.812130,-76.888780
306049108,SELINSGROVE BYP,0,350,0,40.812130,-76.888780
306049109,ISLE OF QUE,0,11280,0,40.812130,-76.888780
306049112,REAR OF MARKET ST,0,2010,0,40.812130,-76.888780
306049114,WATER ST,0,2000,0,40.812130,-76.888780
306049161,HIGH ST MNR,0,203510,0,40.812130,-76.888780
306049182,SAND HILL RD,149200,2300,0,40.812130,-76.888780
306049184,SAND HILL RD,0,126270,0,40.812130,-76.888780
306049185,SAND HILL RD,0,114490,0,40.812130,-76.888780
306049190,S HIGH ST,0,177040,0,40.812130,-76.888780
306049193,SAND HILL RD,0,6940,0,40.812130,-76.888780
306049194,SAND HILL RD,0,424950,0,40.812130,-76.888780
306049200,STAUFFER ST,0,1000,1000,40.812130,-76.888780
306049201,FRONT ST,0,200,0,40.812130,-76.888780
306049203,S FRONT ST,0,320,320,40.812130,-76.888780
306049204,FRONT ST,0,150,0,40.812130,-76.888780
306049205,FRONT ST,0,30,0,40.812130,-76.888780
306049219,ISLE OF QUE,0,5000,0,40.812130,-76.888780
306049220,SELINSGROVE BYP,0,220,0,40.812130,-76.888780
306049221,ISLE OF QUE,0,1600,0,40.812130,-76.888780
306049231,S FRONT ST,0,400,0,40.812130,-76.888780
306049232,ISLE OF QUE,0,2660,0,40.812130,-76.888780
306049233,103A-103B EIGHTEENTH ST,0,24380,0,40.812130,-76.888780
306049246,OFF MAGNOLIA AVE,0,6140,0,40.812130,-76.888780
306049247,OFF MAGNOLIA AVE,0,2320,0,40.812130,-76.888780
306049262,PINE ST,0,30250,0,40.812130,-76.888780
306049268,UNIVERSITY AVE,0,169570,0,40.812130,-76.888780
306049269,18TH ST,0,2470,0,40.812130,-76.888780
306051646,3261 PRODUCE RD,0,12870,0,40.812130,-76.888780
306051647,3279 PRODUCE RD,0,2240,0,40.812130,-76.888780
306051648,3272 PRODUCE RD,0,21400,0,40.812130,-76.888780
306051649,3410 PRODUCE RD,0,8570,0,40.812130,-76.888780
306051650,2135 VERDILLA RD,112000,26880,26880,40.812130,-76.888780
306051651,41 GARDEN RD,0,23280,0,40.812130,-76.888780
306051652,LENIG RD,0,6740,0,40.812130,-76.888780
306051653,3696 PRODUCE RD,75390,8580,0,40.812130,-76.888780
306051654,4089 PRODUCE RD,0,73590,0,40.812130,-76.888780
306051655,3866 PRODUCE RD,0,19220,0,40.812130,-76.888780
306051657,86 & 386 GOODS LN,0,55190,0,40.812130,-76.888780
306051658,233 BUTTERCUP RD,0,14210,14210,40.812130,-76.888780
306051661,4723 PRODUCE RD,0,13110,0,40.812130,-76.888780
306051662,PRODUCE RD,0,90,0,40.812130,-76.888780
306051663,5024 PRODUCE RD,0,33520,0,40.812130,-76.888780
306051664,135 BUTTERCUP RD,0,29560,0,40.812130,-76.888780
306051665,109 MORGAN DR,0,31020,0,40.812130,-76.888780
306051666,SILVER CREEK RD,0,14900,0,40.812130,-76.888780
306051671,LENIG RD,0,4680,0,40.812130,-76.888780
306051680,LITTLETOWN RD,0,490,0,40.812130,-76.888780
306051689,3267 PRODUCE RD,0,13010,0,40.812130,-76.888780
306051691,166 BUTTERCUP RD,217000,17400,0,40.812130,-76.888780
306051695,PRODUCE RD,0,480,0,40.812130,-76.888780
306051697,3754 PRODUCE RD,147500,21500,0,40.812130,-76.888780
306051727,1919 DAM HILL RD,107000,17430,0,40.812130,-76.888780
306051728,AQUEDUCT RD,0,32430,0,40.812130,-76.888780
306051737,230 GARDEN RD,0,28810,0,40.812130,-76.888780
306051750,PINE HOLLOW RD,0,2480,0,40.812130,-76.888780
306051751,PINE HOLLOW RD,0,1530,0,40.812130,-76.888780
306051756,2111 VERDILLA RD,0,13130,0,40.812130,-76.888780
306051764,S SUSQUEHANNA TRL,0,400,0,40.812130,-76.888780
306051765,S SUSQUEHANNA TRL,0,790,0,40.812130,-76.888780
306051766,S SUSQUEHANNA TRL,0,990,0,40.812130,-76.888780
306051767,S SUSQUEHANNA TRL,0,680,0,40.812130,-76.888780
306051768,S SUSQUEHANNA TRL,0,420,0,40.812130,-76.888780
306051769,S SUSQUEHANNA TRL,0,100,0,40.812130,-76.888780
306051770,S SUSQUEHANNA TRL,0,340,0,40.812130,-76.888780
306051771,S SUSQUEHANNA TRL,0,1030,0,40.812130,-76.888780
306051772,S SUSQUEHANNA TRL,0,1750,0,40.812130,-76.888780
306051773,S SUSQUEHANNA TRL,0,200,0,40.812130,-76.888780
306051775,S SUSQUEHANNA TRL,0,50,0,40.812130,-76.888780
306051778,2168 S MARKET ST,131000,19580,0,40.812130,-76.888780
306051779,1940 S MARKET ST,120000,11340,0,40.812130,-76.888780
306051780,2120 S MARKET ST,0,30630,0,40.812130,-76.888780
306051781,MIDDLE CREEK RD,0,3370,0,40.812130,-76.888780
306051782,MIDDLE CREEK RD,0,1100,1100,40.812130,-76.888780
306051783,MIDDLE CREEK RD,0,530,530,40.812130,-76.888780
306051785,DAM HILL RD,0,120,0,40.812130,-76.888780
306051787,DAM HILL RD,0,2550,0,40.812130,-76.888780
306051788,S SUSQUEHANNA TRL,0,600,0,40.812130,-76.888780
306051789,S SUSQUEHANNA TRL,0,50,0,40.812130,-76.888780
306052258,3764 FLINT VALLEY RD,0,30120,0,40.812130,-76.888780
306052259,3712 FLINT VALLEY RD,0,39530,0,40.812130,-76.888780
306052264,NEITZ VALLEY RD,0,9350,0,40.812130,-76.888780
306052269,SHAFFER HILL RD,0,240,0,40.812130,-76.888780
306052270,SHAFFER HILL RD,0,230,0,40.812130,-76.888780
306052280,2391 FLINT VALLEY RD,0,21820,0,40.812130,-76.888780
306052281,2703 FLINT VALLEY RD,0,49260,0,40.812130,-76.888780
306052282,NEITZ VALLEY RD,0,570,0,40.812130,-76.888780
306052283,N OF FLINT VALLEY RD,0,280,0,40.812130,-76.888780
306052287,34 MILLER HILL RD,0,19230,0,40.812130,-76.888780
306052288,ROUTE 35,0,6670,0,40.812130,-76.888780
306052291,S OF FLINT HILL RD,0,130,0,40.812130,-76.888780
306052294,3508 FLINT VALLEY RD,172000,26480,0,40.812130,-76.888780
306052298,NEMO LN,0,200,0,40.812130,-76.888780
306052299,RESERVOIR HILL RD,0,100,0,40.812130,-76.888780
306052301,NEMO LN,0,200,0,40.812130,-76.888780
306052314,NEITZ VALLEY RD,0,8900,0,40.812130,-76.888780
306052320,1304 SHAFFER HILL RD,206600,36720,0,40.812130,-76.888780
306052321,2590 FLINT VALLEY RD,138000,26290,0,40.812130,-76.888780
306052322,ROUTE 35,0,4570,0,40.812130,-76.888780
306052323,2584 FLINT VALLEY RD,169000,35180,0,40.812130,-76.888780
306052324,54016 NEITZ VLY LR,0,4830,0,40.812130,-76.888780
306052325,2388 FLINT VALLEY RD,146000,29460,0,40.812130,-76.888780
306052326,SHAFFER HILL RD,0,4910,0,40.812130,-76.888780
306052327,SHAFFER HILL RD,0,4490,0,40.812130,-76.888780
306052366,1694 FLINT VALLEY RD,0,47850,0,40.812130,-76.888780
306052367,RESERVOIR HILL RD,0,130,0,40.812130,-76.888780
306052368,RESERVOIR HILL RD,0,770,770,40.812130,-76.888780
306052370,RESERVOIR HILL RD,0,6740,6740,40.812130,-76.888780
306052381,2703 FLINT VALLEY RD,0,4110,0,40.812130,-76.888780
306052383,N OF NEITZ VALLEY RD,0,960,0,40.812130,-76.888780
306052387,NEITZ VALLEY RD,0,3910,0,40.812130,-76.888780
306052388,NEITZ VALLEY RD,0,2240,0,40.812130,-76.888780
306052389,OFF NEITZ VALLEY RD,0,540,0,40.812130,-76.888780
306052395,S OF NEITZ VALLEY RD,0,430,0,40.812130,-76.888780
306052397,NEITZ VALLEY RD,0,2820,0,40.812130,-76.888780
306052405,COUNTRY LN,0,470,0,40.812130,-76.888780
306052407,ROCKY RIDGE RD,0,210,0,40.812130,-76.888780
306052408,ROCKY RIDGE RD,0,270,0,40.812130,-76.888780
306052410,ROCKY RIDGE RD,0,300,0,40.812130,-76.888780
306052411,ROCKY RIDGE RD,0,90,0,40.812130,-76.888780
306052412,ROCKY RIDGE RD,0,60,0,40.812130,-76.888780
306052413,ROCKY RIDGE RD,0,320,0,40.812130,-76.888780
306052415,ROCKY RIDGE RD,0,120,0,40.812130,-76.888780
306052418,PRODUCE RD,0,2510,0,40.812130,-76.888780
